position_x,position_y,position_z,rotation_x,rotation_y,rotation_z,atom_id,simulation_step
0.9050995770726514,1,1,0,-0,0,0,15
5.028121516624742,1,1,0,-0,0,1,15
10.06677890630261,1,1,0,-0,0,2,15
0.8929948486474233,1,1,0,-0,0,0,16
5.031650484552651,1,1,0,-0,0,1,16
10.075354666799928,1,1,0,-0,0,2,16
0.8801876951023613,1,1,0,-0,0,0,17
5.035370177814946,1,1,0,-0,0,1,17
10.084442127082696,1,1,0,-0,0,2,17
0.8666833149827158,1,1,0,-0,0,0,18
5.039276796819255,1,1,0,-0,0,1,18
10.094039888198031,1,1,0,-0,0,2,18
0.8524871220821093,1,1,0,-0,0,0,19
5.043366400883985,1,1,0,-0,0,1,19
10.104146477033908,1,1,0,-0,0,2,19
0.8376047338723783,1,1,0,-0,0,0,20
5.047634918868768,1,1,0,-0,0,1,20
10.114760347258855,1,1,0,-0,0,2,20
0.8220419597921722,1,1,0,-0,0,0,21
5.052078159901741,1,1,0,-0,0,1,21
10.125879880306089,1,1,0,-0,0,2,21
0.8058047894470176,1,1,0,-0,0,0,22
5.056691824151944,1,1,0,-0,0,1,22
10.13750338640104,1,1,0,-0,0,2,22
0.7888993807715791,1,1,0,-0,0,0,23
5.061471513597164,1,1,0,-0,0,1,23
10.149629105631258,1,1,0,-0,0,2,23
0.771332048202561,1,1,0,-0,0,0,24
5.0664127427398515,1,1,0,-0,0,1,24
10.162255209057587,1,1,0,-0,0,2,24
0.7531092509081464,1,1,0,-0,0,0,25
5.071510949226376,1,1,0,-0,0,1,25
10.175379799865478,1,1,0,-0,0,2,25
0.7342375811170977,1,1,0,-0,0,0,26
5.076761504327677,1,1,0,-0,0,1,26
10.189000914555226,1,1,0,-0,0,2,26
0.7147237525877023,1,1,0,-0,0,0,27
5.082159723242372,1,1,0,-0,0,1,27
10.203116524169927,1,1,0,-0,0,2,27
0.6945745892536723,1,1,0,-0,0,0,28
5.087700875186493,1,1,0,-0,0,1,28
10.217724535559835,1,1,0,-0,0,2,28
0.6737970140809458,1,1,0,-0,0,0,29
5.093380193237247,1,1,0,-0,0,1,29
10.232822792681807,1,1,0,-0,0,2,29
0.6523980381661265,1,1,0,-0,0,0,30
5.09919288390144,1,1,0,-0,0,1,30
10.248409077932433,1,1,0,-0,0,2,30
0.6303847501040775,1,1,0,-0,0,0,31
5.105134136382474,1,1,0,-0,0,1,31
10.26448111351345,1,1,0,-0,0,2,31
0.6077643056489842,1,1,0,-0,0,0,32
5.111199131523079,1,1,0,-0,0,1,32
10.281036562827937,1,1,0,-0,0,2,32
0.5845439176900527,1,1,0,-0,0,0,33
5.1173830504041335,1,1,0,-0,0,1,33
10.298073031905814,1,1,0,-0,0,2,33
0.5607308465599414,1,1,0,-0,0,0,34
5.123681082583023,1,1,0,-0,0,1,34
10.315588070857036,1,1,0,-0,0,2,34
0.5363323906910588,1,1,0,-0,0,0,35
5.130088433958006,1,1,0,-0,0,1,35
10.333579175350934,1,1,0,-0,0,2,35
0.5113558776320115,1,1,0,-0,0,0,36
5.136600334247957,1,1,0,-0,0,1,36
10.35204378812003,1,1,0,-0,0,2,36
0.4858086554337874,1,1,0,-0,0,0,37
5.143212044079547,1,1,0,-0,0,1,37
10.370979300486663,1,1,0,-0,0,2,37
0.4596980844126961,1,1,0,-0,0,0,38
5.1499188616765785,1,1,0,-0,0,1,38
10.390383053910723,1,1,0,-0,0,2,38
0.4330315292947047,1,1,0,-0,0,0,39
5.156716129148555,1,1,0,-0,0,1,39
10.410252341556738,1,1,0,-0,0,2,39
0.4058163517435733,1,1,0,-0,0,0,40
5.163599238377868,1,1,0,-0,0,1,40
10.430584409878557,1,1,0,-0,0,2,40
0.37805990327314926,1,1,0,-0,0,0,41
5.170563636507022,1,1,0,-0,0,1,41
10.451376460219828,1,1,0,-0,0,2,41
0.34976951854229615,1,1,0,-0,0,0,42
5.177604831029251,1,1,0,-0,0,1,42
10.472625650428451,1,1,0,-0,0,2,42
0.320952509029231,1,1,0,-0,0,0,43
5.184718394487587,1,1,0,-0,0,1,43
10.494329096483181,1,1,0,-0,0,2,43
0.2916161570805098,1,1,0,-0,0,0,44
5.1918999687889835,1,1,0,-0,0,1,44
10.516483874130506,1,1,0,-0,0,2,44
0.2617677103285352,1,1,0,-0,0,0,45
5.199145269141499,1,1,0,-0,0,1,45
10.539087020529966,1,1,0,-0,0,2,45
0.23141437647025742,1,1,0,-0,0,0,46
5.206450087623718,1,1,0,-0,0,1,46
10.562135535906023,1,1,0,-0,0,2,46
0.20056331839869088,1,1,0,-0,0,0,47
5.213810296396683,1,1,0,-0,0,1,47
10.585626385204625,1,1,0,-0,0,2,47
0.16922164967796943,1,1,0,-0,0,0,48
5.2212218505694565,1,1,0,-0,0,1,48
10.609556499752573,1,1,0,-0,0,2,48
0.13739643035190402,1,1,0,-0,0,0,49
5.228680790730245,1,1,0,-0,0,1,49
10.633922778917851,1,1,0,-0,0,2,49
0.10509466307537782,1,1,0,-0,0,0,50
5.23618324515557,1,1,0,-0,0,1,50
10.658722091769052,1,1,0,-0,0,2,50
0.07232328955740841,1,1,0,-0,0,0,51
5.243725431710524,1,1,0,-0,0,1,51
10.683951278732067,1,1,0,-0,0,2,51
0.03908918730431497,1,1,0,-0,0,0,52
5.251303659453465,1,1,0,-0,0,1,52
10.709607153242219,1,1,0,-0,0,2,52
0.00539916665114,1,1,0,-0,0,0,53
5.258914329958816,1,1,0,-0,0,1,53
10.735686503390044,1,1,0,-0,0,2,53
-0.028740031930717357,1,1,0,-0,0,0,54
5.266553938371753,1,1,0,-0,0,1,54
10.762186093558965,1,1,0,-0,0,2,54
-0.06332174026180541,1,1,0,-0,0,0,55
5.274219074208687,1,1,0,-0,0,1,55
10.789102666053118,1,1,0,-0,0,2,55
-0.09833936463103955,1,1,0,-0,0,0,56
5.28190642191739,1,1,0,-0,0,1,56
10.816432942713648,1,1,0,-0,0,2,56
-0.13378638773237458,1,1,0,-0,0,0,57
5.289612761210567,1,1,0,-0,0,1,57
10.844173626521806,1,1,0,-0,0,2,57
-0.1696563703737648,1,1,0,-0,0,0,58
5.297334967186503,1,1,0,-0,0,1,58
10.87232140318726,1,1,0,-0,0,2,58
-0.2059429529702912,1,1,0,-0,0,0,59
5.3050700102502395,1,1,0,-0,0,1,59
10.900872942720051,1,1,0,-0,0,2,59
-0.24263985683313175,1,1,0,-0,0,0,60
5.3128149558484425,1,1,0,-0,0,1,60
10.929824900984688,1,1,0,-0,0,2,60
-0.27974088526580854,1,1,0,-0,0,0,61
5.320566964030855,1,1,0,-0,0,1,61
10.959173921234953,1,1,0,-0,0,2,61
-0.31723992447886734,1,1,0,-0,0,0,62
5.328323288850872,1,1,0,-0,0,1,62
10.988916635627994,1,1,0,-0,0,2,62
-0.35513094433384074,1,1,0,-0,0,0,63
5.336081277617431,1,1,0,-0,0,1,63
11.019049666716409,1,1,0,-0,0,2,63
-0.3934079989270165,1,1,0,-0,0,0,64
5.34383837000998,1,1,0,-0,0,1,64
11.049569628917038,1,1,0,-0,0,2,64
-0.4320652270231855,1,1,0,-0,0,0,65
5.3515920970679165,1,1,0,-0,0,1,65
11.080473129955271,1,1,0,-0,0,2,65
-0.4710968523491831,1,1,0,-0,0,0,66
5.359340080065434,1,1,0,-0,0,1,66
11.111756772283751,1,1,0,-0,0,2,66
-0.5104971837566648,1,1,0,-0,0,0,67
5.3670800292822705,1,1,0,-0,0,1,67
11.143417154474397,1,1,0,-0,0,2,67
-0.5502606152631796,1,1,0,-0,0,0,68
5.3748097426804184,1,1,0,-0,0,1,68
11.175450872582763,1,1,0,-0,0,2,68
-0.5903816259802217,1,1,0,-0,0,0,69
5.382527104496394,1,1,0,-0,0,1,69
11.20785452148383,1,1,0,-0,0,2,69
-0.6308547799365573,1,1,0,-0,0,0,70
5.390230083758204,1,1,0,-0,0,1,70
11.240624696178356,1,1,0,-0,0,2,70
-0.6716747258047422,1,1,0,-0,0,0,71
5.397916732735697,1,1,0,-0,0,1,71
11.273757993069047,1,1,0,-0,0,2,71
-0.7128361965383682,1,1,0,-0,0,0,72
5.405585185332545,1,1,0,-0,0,1,72
11.307251011205825,1,1,0,-0,0,2,72
-0.7543340089271987,1,1,0,-0,0,0,73
5.41323365542763,1,1,0,-0,0,1,73
11.34110035349957,1,1,0,-0,0,2,73
-0.7961630630769946,1,1,0,-0,0,0,74
5.4208604351732,1,1,0,-0,0,1,74
11.375302627903796,1,1,0,-0,0,2,74
-0.8383183418204647,1,1,0,-0,0,0,75
5.428463893256706,1,1,0,-0,0,1,75
11.40985444856376,1,1,0,-0,0,2,75
-0.8807949100654332,1,1,0,-0,0,0,76
5.436042473132833,1,1,0,-0,0,1,76
11.444752436932601,1,1,0,-0,0,2,76
-0.9235879140859713,1,1,0,-0,0,0,77
5.443594691231804,1,1,0,-0,0,1,77
11.47999322285417,1,1,0,-0,0,2,77
-0.9666925807619158,1,1,0,-0,0,0,78
5.451119135149661,1,1,0,-0,0,1,78
11.515573445612256,1,1,0,-0,0,2,78
-1.010104216771876,1,1,0,-0,0,0,79
5.458614461825833,1,1,0,-0,0,1,79
11.551489754946044,1,1,0,-0,0,2,79
-1.053818207744527,1,1,0,-0,0,0,80
5.4660793957129385,1,1,0,-0,0,1,80
11.58773881203159,1,1,0,-0,0,2,80
-1.0978300173726947,1,1,0,-0,0,0,81
5.473512726943389,1,1,0,-0,0,1,81
11.624317290429307,1,1,0,-0,0,2,81
-1.1421351864944482,1,1,0,-0,0,0,82
5.480913309497063,1,1,0,-0,0,1,82
11.661221876997386,1,1,0,-0,0,2,82
-1.1867293321451564,1,1,0,-0,0,0,83
5.488280059373935,1,1,0,-0,0,1,83
11.698449272771223,1,1,0,-0,0,2,83
-1.231608146584198,1,1,0,-0,0,0,84
5.495611952775281,1,1,0,-0,0,1,84
11.735996193808917,1,1,0,-0,0,2,84
-1.276767396299773,1,1,0,-0,0,0,85
5.502908024296751,1,1,0,-0,0,1,85
11.773859372003022,1,1,0,-0,0,2,85
-1.3222029209950292,1,1,0,-0,0,0,86
5.510167365136317,1,1,0,-0,0,1,86
11.812035555858712,1,1,0,-0,0,2,86
-1.3679106325584902,1,1,0,-0,0,0,87
5.517389121319852,1,1,0,-0,0,1,87
11.850521511238638,1,1,0,-0,0,2,87
-1.4138865140215682,1,1,0,-0,0,0,88
5.524572491946816,1,1,0,-0,0,1,88
11.889314022074752,1,1,0,-0,0,2,88
-1.460126618505735,1,1,0,-0,0,0,89
5.531716727458292,1,1,0,-0,0,1,89
11.928409891047442,1,1,0,-0,0,2,89
-1.506627068161744,1,1,0,-0,0,0,90
5.538821127929388,1,1,0,-0,0,1,90
11.967805940232354,1,1,0,-0,0,2,90
-1.5533840531031073,1,1,0,-0,0,0,91
5.545885041387791,1,1,0,-0,0,1,91
12.007499011715316,1,1,0,-0,0,2,91
-1.6003938303358742,1,1,0,-0,0,0,92
5.5529078621600645,1,1,0,-0,0,1,92
12.04748596817581,1,1,0,-0,0,2,92
-1.6476527226865854,1,1,0,-0,0,0,93
5.5598890292470955,1,1,0,-0,0,1,93
12.08776369343949,1,1,0,-0,0,2,93
-1.6951571177301368,1,1,0,-0,0,0,94
5.566828024729889,1,1,0,-0,0,1,94
12.128329093000248,1,1,0,-0,0,2,94
-1.7429034667191414,1,1,0,-0,0,0,95
5.573724372206775,1,1,0,-0,0,1,95
12.169179094512367,1,1,0,-0,0,2,95
-1.7908882835162439,1,1,0,-0,0,0,96
5.580577635262903,1,1,0,-0,0,1,96
12.210310648253342,1,1,0,-0,0,2,96
-1.839108143530719,1,1,0,-0,0,0,97
5.587387415972776,1,1,0,-0,0,1,97
12.251720727557945,1,1,0,-0,0,2,97
-1.8875596826605712,1,1,0,-0,0,0,98
5.594153353436422,1,1,0,-0,0,1,98
12.293406329224151,1,1,0,-0,0,2,98
-1.9362395962412353,1,1,0,-0,0,0,99
5.600875122349683,1,1,0,-0,0,1,99
12.335364473891554,1,1,0,-0,0,2,99
-1.9851446380018865,1,1,0,-0,0,0,100
5.607552431608978,1,1,0,-0,0,1,100
12.37759220639291,1,1,0,-0,0,2,100
-2.0342716190302594,1,1,0,-0,0,0,101
5.614185022950793,1,1,0,-0,0,1,101
12.420086596079468,1,1,0,-0,0,2,101
-2.0836174067468,1,1,0,-0,0,0,102
5.620772669626041,1,1,0,-0,0,1,102
12.462844737120761,1,1,0,-0,0,2,102
-2.1331789238888796,1,1,0,-0,0,0,103
5.627315175109356,1,1,0,-0,0,1,103
12.505863748779527,1,1,0,-0,0,2,103
-2.1829531475057284,1,1,0,-0,0,0,104
5.633812371843283,1,1,0,-0,0,1,104
12.54914077566245,1,1,0,-0,0,2,104
-2.2329371079646707,1,1,0,-0,0,0,105
5.640264120017265,1,1,0,-0,0,1,105
12.59267298794741,1,1,0,-0,0,2,105
-2.28312788796918,1,1,0,-0,0,0,106
5.646670306381238,1,1,0,-0,0,1,106
12.636457581587946,1,1,0,-0,0,2,106
-2.3335226215892058,1,1,0,-0,0,0,107
5.653030843093606,1,1,0,-0,0,1,107
12.680491778495604,1,1,0,-0,0,2,107
-2.3841184933041686,1,1,0,-0,0,0,108
5.659345666603274,1,1,0,-0,0,1,108
12.7247728267009,1,1,0,-0,0,2,108
-2.4349127370589625,1,1,0,-0,0,0,109
5.665614736565406,1,1,0,-0,0,1,109
12.769298000493562,1,1,0,-0,0,2,109
-2.485902635333261,1,1,0,-0,0,0,110
5.671838034790489,1,1,0,-0,0,1,110
12.814064600542777,1,1,0,-0,0,2,110
-2.5370855182243663,1,1,0,-0,0,0,111
5.678015564226265,1,1,0,-0,0,1,111
12.859069953998105,1,1,0,-0,0,2,111
-2.5884587625438114,1,1,0,-0,0,0,112
5.684147347972049,1,1,0,-0,0,1,112
12.904311414571767,1,1,0,-0,0,2,112
-2.640019790927873,1,1,0,-0,0,0,113
5.690233428324914,1,1,0,-0,0,1,113
12.949786362602962,1,1,0,-0,0,2,113
-2.6917660709621263,1,1,0,-0,0,0,114
5.696273865857203,1,1,0,-0,0,1,114
12.995492205104927,1,1,0,-0,0,2,114
-2.7436951143201336,1,1,0,-0,0,0,115
5.702268738524786,1,1,0,-0,0,1,115
13.041426375795352,1,1,0,-0,0,2,115
-2.7958044759163334,1,1,0,-0,0,0,116
5.708218140805484,1,1,0,-0,0,1,116
13.087586335110853,1,1,0,-0,0,2,116
-2.84809175307316,1,1,0,-0,0,0,117
5.714122182867042,1,1,0,-0,0,1,117
13.133969570206121,1,1,0,-0,0,2,117
-2.9005545847024106,1,1,0,-0,0,0,118
5.71998098976402,1,1,0,-0,0,1,118
13.180573594938394,1,1,0,-0,0,2,118
-2.953190650500839,1,1,0,-0,0,0,119
5.725794700662973,1,1,0,-0,0,1,119
13.22739594983787,1,1,0,-0,0,2,119
-3.005997670159947,1,1,0,-0,0,0,120
5.731563468095263,1,1,0,-0,0,1,120
13.274434202064688,1,1,0,-0,0,2,120
-3.0589734025899107,1,1,0,-0,0,0,121
5.737287457236856,1,1,0,-0,0,1,121
13.32168594535306,1,1,0,-0,0,2,121
-3.1121156451575818,1,1,0,-0,0,0,122
5.742966845214425,1,1,0,-0,0,1,122
13.369148799943163,1,1,0,-0,0,2,122
-3.1654222329384605,1,1,0,-0,0,0,123
5.74860182043712,1,1,0,-0,0,1,123
13.416820412501346,1,1,0,-0,0,2,123
-3.218891037982548,1,1,0,-0,0,0,124
5.754192581953317,1,1,0,-0,0,1,124
13.464698456029236,1,1,0,-0,0,2,124
-3.2725199685939583,1,1,0,-0,0,0,125
5.759739338831691,1,1,0,-0,0,1,125
13.512780629762272,1,1,0,-0,0,2,125
-3.326306968624161,1,1,0,-0,0,0,126
5.765242309565948,1,1,0,-0,0,1,126
13.561064659058218,1,1,0,-0,0,2,126
-3.380250016778718,1,1,0,-0,0,0,127
5.770701721502553,1,1,0,-0,0,1,127
13.60954829527617,1,1,0,-0,0,2,127
-3.4343471259373657,1,1,0,-0,0,0,128
5.776117810290806,1,1,0,-0,0,1,128
13.658229315646565,1,1,0,-0,0,2,128
-3.4885963424872855,1,1,0,-0,0,0,129
5.781490819354611,1,1,0,-0,0,1,129
13.70710552313268,1,1,0,-0,0,2,129
-3.5429957456694035,1,1,0,-0,0,0,130
5.786820999385291,1,1,0,-0,0,1,130
13.756174746284119,1,1,0,-0,0,2,130
-3.5975434469375442,1,1,0,-0,0,0,131
5.7921086078548285,1,1,0,-0,0,1,131
13.805434839082722,1,1,0,-0,0,2,131
-3.652237589330267,1,1,0,-0,0,0,132
5.797353908548892,1,1,0,-0,0,1,132
13.85488368078138,1,1,0,-0,0,2,132
-3.7070763468552035,1,1,0,-0,0,0,133
5.802557171119037,1,1,0,-0,0,1,133
13.904519175736173,1,1,0,-0,0,2,133
-3.7620579238857124,1,1,0,-0,0,0,134
5.807718670653477,1,1,0,-0,0,1,134
13.954339253232241,1,1,0,-0,0,2,134
-3.8171805545696644,1,1,0,-0,0,0,135
5.812838687265827,1,1,0,-0,0,1,135
14.004341867303843,1,1,0,-0,0,2,135
-3.8724425022501694,1,1,0,-0,0,0,136
5.817917505701232,1,1,0,-0,0,1,136
14.054524996548944,1,1,0,-0,0,2,136
-3.9278420588980465,1,1,0,-0,0,0,137
5.822955414959311,1,1,0,-0,0,1,137
14.104886643938741,1,1,0,-0,0,2,137
-3.9833775445558537,1,1,0,-0,0,0,138
5.827952707933355,1,1,0,-0,0,1,138
14.155424836622503,1,1,0,-0,0,2,138
-4.039047306793271,1,1,0,-0,0,0,139
5.832909681065227,1,1,0,-0,0,1,139
14.206137625728049,1,1,0,-0,0,2,139
-4.0948497201736505,1,1,0,-0,0,0,140
5.837826634015427,1,1,0,-0,0,1,140
14.25702308615823,1,1,0,-0,0,2,140
-4.150783185731531,1,1,0,-0,0,0,141
5.8427038693477975,1,1,0,-0,0,1,141
14.308079316383738,1,1,0,-0,0,2,141
-4.206846130460921,1,1,0,-0,0,0,142
5.847541692228367,1,1,0,-0,0,1,142
14.35930443823256,1,1,0,-0,0,2,142
-4.263037006814159,1,1,0,-0,0,0,143
5.852340410137809,1,1,0,-0,0,1,143
14.410696596676354,1,1,0,-0,0,2,143
-4.31935429221115,1,1,0,-0,0,0,144
5.857100332597061,1,1,0,-0,0,1,144
14.462253959614094,1,1,0,-0,0,2,144
-4.37579648855879,1,1,0,-0,0,0,145
5.8618217709056015,1,1,0,-0,0,1,145
14.513974717653193,1,1,0,-0,0,2,145
-4.432362121780375,1,1,0,-0,0,0,146
5.866505037891942,1,1,0,-0,0,1,146
14.565857083888437,1,1,0,-0,0,2,146
-4.489049741354814,1,1,0,-0,0,0,147
5.871150447675878,1,1,0,-0,0,1,147
14.61789929367894,1,1,0,-0,0,2,147
-4.545857919865449,1,1,0,-0,0,0,148
5.875758315442065,1,1,0,-0,0,1,148
14.670099604423388,1,1,0,-0,0,2,148
-4.602785252558297,1,1,0,-0,0,0,149
5.8803289572244966,1,1,0,-0,0,1,149
14.722456295333803,1,1,0,-0,0,2,149
-4.659830356909516,1,1,0,-0,0,0,150
5.884862689701476,1,1,0,-0,0,1,150
14.774967667208042,1,1,0,-0,0,2,150
-4.716991872201931,1,1,0,-0,0,0,151
5.889359830000675,1,1,0,-0,0,1,151
14.827632042201259,1,1,0,-0,0,2,151
-4.77426845911042,1,1,0,-0,0,0,152
5.893820695513899,1,1,0,-0,0,1,152
14.880447763596523,1,1,0,-0,0,2,152
-4.83165879929598,1,1,0,-0,0,0,153
5.898245603721188,1,1,0,-0,0,1,153
14.933413195574794,1,1,0,-0,0,2,153
-4.889161595008308,1,1,0,-0,0,0,154
5.9026348720238815,1,1,0,-0,0,1,154
14.986526722984427,1,1,0,-0,0,2,154
-4.946775568696712,1,1,0,-0,0,0,155
5.906988817586298,1,1,0,-0,0,1,155
15.039786751110414,1,1,0,-0,0,2,155
-5.004499462629174,1,1,0,-0,0,0,156
5.911307757185695,1,1,0,-0,0,1,156
15.093191705443479,1,1,0,-0,0,2,156
-5.062332038519411,1,1,0,-0,0,0,157
5.915592007070171,1,1,0,-0,0,1,157
15.14674003144924,1,1,0,-0,0,2,157
-5.120272077161749,1,1,0,-0,0,0,158
5.919841882824197,1,1,0,-0,0,1,158
15.200430194337553,1,1,0,-0,0,2,158
-5.178318378073653,1,1,0,-0,0,0,159
5.9240576992414695,1,1,0,-0,0,1,159
15.254260678832184,1,1,0,-0,0,2,159
-5.236469759145755,1,1,0,-0,0,0,160
5.928239770204787,1,1,0,-0,0,1,160
15.308229988940967,1,1,0,-0,0,2,160
-5.294725056299206,1,1,0,-0,0,0,161
5.932388408572655,1,1,0,-0,0,1,161
15.362336647726549,1,1,0,-0,0,2,161
-5.353083123150214,1,1,0,-0,0,0,162
5.936503926072358,1,1,0,-0,0,1,162
15.416579197077853,1,1,0,-0,0,2,162
-5.411542830681599,1,1,0,-0,0,0,163
5.9405866331992145,1,1,0,-0,0,1,163
15.470956197482382,1,1,0,-0,0,2,163
-5.470103066921218,1,1,0,-0,0,0,164
5.944636839121763,1,1,0,-0,0,1,164
15.525466227799452,1,1,0,-0,0,2,164
-5.528762736627114,1,1,0,-0,0,0,165
5.948654851592637,1,1,0,-0,0,1,165
15.580107885034476,1,1,0,-0,0,2,165
-5.587520760979245,1,1,0,-0,0,0,166
5.952640976864869,1,1,0,-0,0,1,166
15.634879784114375,1,1,0,-0,0,2,166
-5.646376077277638,1,1,0,-0,0,0,167
5.956595519613414,1,1,0,-0,0,1,167
15.689780557664221,1,1,0,-0,0,2,167
-5.705327638646842,1,1,0,-0,0,0,168
5.960518782861655,1,1,0,-0,0,1,168
15.744808855785184,1,1,0,-0,0,2,168
-5.764374413746539,1,1,0,-0,0,0,169
5.9644110679126765,1,1,0,-0,0,1,169
15.799963345833861,1,1,0,-0,0,2,169
-5.823515386488172,1,1,0,-0,0,0,170
5.9682726742851,1,1,0,-0,0,1,170
15.85524271220307,1,1,0,-0,0,2,170
-5.882749555757459,1,1,0,-0,0,0,171
5.97210389965329,1,1,0,-0,0,1,171
15.910645656104167,1,1,0,-0,0,2,171
-5.942075935142676,1,1,0,-0,0,0,172
5.97590503979172,1,1,0,-0,0,1,172
15.966170895350954,1,1,0,-0,0,2,172
-6.001493552668562,1,1,0,-0,0,0,173
5.9796763885233295,1,1,0,-0,0,1,173
16.021817164145233,1,1,0,-0,0,2,173
-6.061001450535743,1,1,0,-0,0,0,174
5.983418237671688,1,1,0,-0,0,1,174
16.077583212864056,1,1,0,-0,0,2,174
-6.120598684865531,1,1,0,-0,0,0,175
5.987130877016794,1,1,0,-0,0,1,175
16.13346780784874,1,1,0,-0,0,2,175
-6.180284325450003,1,1,0,-0,0,0,176
5.990814594254342,1,1,0,-0,0,1,176
16.189469731195665,1,1,0,-0,0,2,176
-6.240057455507228,1,1,0,-0,0,0,177
5.994469674958307,1,1,0,-0,0,1,177
16.245587780548924,1,1,0,-0,0,2,177
-6.299917171441523,1,1,0,-0,0,0,178
5.998096402546685,1,1,0,-0,0,1,178
16.301820768894842,1,1,0,-0,0,2,178
-6.359862582608649,1,1,0,-0,0,0,179
6.00169505825025,1,1,0,-0,0,1,179
16.358167524358404,1,1,0,-0,0,2,179
-6.4198928110858136,1,1,0,-0,0,0,180
6.00526592108418,1,1,0,-0,0,1,180
16.41462689000164,1,1,0,-0,0,2,180
-6.4800069914463885,1,1,0,-0,0,0,181
6.008809267822426,1,1,0,-0,0,1,181
16.471197723623966,1,1,0,-0,0,2,181
-6.540204270539231,1,1,0,-0,0,0,182
6.012325372974683,1,1,0,-0,0,1,182
16.527878897564552,1,1,0,-0,0,2,182
-6.6004838072725125,1,1,0,-0,0,0,183
6.015814508765849,1,1,0,-0,0,1,183
16.584669298506668,1,1,0,-0,0,2,183
-6.660844772401943,1,1,0,-0,0,0,184
6.019276945117848,1,1,0,-0,0,1,184
16.6415678272841,1,1,0,-0,0,2,184
-6.721286348323313,1,1,0,-0,0,0,185
6.0227129496336955,1,1,0,-0,0,1,185
16.69857339868962,1,1,0,-0,0,2,185
-6.781807728869237,1,1,0,-0,0,0,186
6.026122787583712,1,1,0,-0,0,1,186
16.75568494128553,1,1,0,-0,0,2,186
-6.842408119110015,1,1,0,-0,0,0,187
6.029506721893761,1,1,0,-0,0,1,187
16.812901397216258,1,1,0,-0,0,2,187
-6.90308673515853,1,1,0,-0,0,0,188
6.032865013135426,1,1,0,-0,0,1,188
16.870221722023107,1,1,0,-0,0,2,188
-6.963842803979066,1,1,0,-0,0,0,189
6.036197919518014,1,1,0,-0,0,1,189
16.927644884461056,1,1,0,-0,0,2,189
-7.0246755631999935,1,1,0,-0,0,0,190
6.0395056968823075,1,1,0,-0,0,1,190
16.98516986631769,1,1,0,-0,0,2,190
-7.085584260930204,1,1,0,-0,0,0,191
6.042788598695964,1,1,0,-0,0,1,191
17.042795662234244,1,1,0,-0,0,2,191
-7.146568155579238,1,1,0,-0,0,0,192
6.046046876050483,1,1,0,-0,0,1,192
17.10052127952876,1,1,0,-0,0,2,192
-7.207626515681003,1,1,0,-0,0,0,193
6.04928077765966,1,1,0,-0,0,1,193
17.15834573802135,1,1,0,-0,0,2,193
-7.268758619721022,1,1,0,-0,0,0,194
6.052490549859436,1,1,0,-0,0,1,194
17.21626806986159,1,1,0,-0,0,2,194
-7.329963755967116,1,1,0,-0,0,0,195
6.055676436609092,1,1,0,-0,0,1,195
17.274287319358027,1,1,0,-0,0,2,195
-7.391241222303457,1,1,0,-0,0,0,196
6.058838679493691,1,1,0,-0,0,1,196
17.33240254280977,1,1,0,-0,0,2,196
-7.4525903260679165,1,1,0,-0,0,0,197
